,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
3905,Very_high_sat,Medium_grade,2_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3906,Very_high_sat,Very_high_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3907,Very_high_sat,High_grade,5_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3908,High_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3909,Medium_sat,High_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3910,High_sat,High_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3911,Very_high_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3912,Medium_sat,Medium_grade,5_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3913,Very_low_sat,High_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3914,High_sat,High_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3915,Very_high_sat,Very_high_grade,5_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3916,Very_low_sat,Very_high_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3917,High_sat,Very_high_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3918,Low_sat,Low_grade,2_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
3919,Medium_sat,Very_high_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
3920,High_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
3921,Low_sat,Low_grade,2_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
3922,High_sat,High_grade,3_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
3923,Very_high_sat,High_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
3924,Very_high_sat,High_grade,5_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,hr_SALES,1_SALARY
3925,Very_low_sat,High_grade,4_NP,"[270,289]_H",5_T,1_ACC,0_L,0_PR,hr_SALES,1_SALARY
3926,Medium_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
3927,Medium_sat,Very_high_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
3928,High_sat,Very_high_grade,5_NP,"[119,140]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
3929,High_sat,Medium_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
3930,Very_high_sat,Medium_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,2_SALARY
3931,Very_low_sat,Medium_grade,3_NP,"[226,247]_H",5_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
3932,Very_high_sat,High_grade,5_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
3933,Medium_sat,High_grade,3_NP,"[140,161]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
3934,Very_low_sat,Medium_grade,4_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
3935,Medium_sat,Medium_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
3936,High_sat,Medium_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
3937,Medium_sat,Medium_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3938,High_sat,Very_high_grade,4_NP,"[140,161]_H",2_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
3939,Medium_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3940,Medium_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3941,Very_high_sat,Medium_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3942,Very_high_sat,Very_high_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3943,High_sat,Low_grade,2_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3944,High_sat,Very_high_grade,5_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3945,Very_high_sat,Medium_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3946,Medium_sat,Very_high_grade,4_NP,"[140,161]_H",2_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
3947,Very_high_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
3948,High_sat,Low_grade,4_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
3949,High_sat,Very_high_grade,5_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
3950,Medium_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
3951,Very_high_sat,Medium_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,management_SALES,0_SALARY
3952,High_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
3953,High_sat,High_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
3954,High_sat,High_grade,2_NP,"[80,118]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
3955,Very_high_sat,Medium_grade,2_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
3956,Medium_sat,Medium_grade,3_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
3957,Medium_sat,Very_high_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
3958,Medium_sat,High_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
3959,Very_high_sat,High_grade,5_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
3960,Medium_sat,Medium_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
3961,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
3962,Medium_sat,Low_grade,6_NP,"[248,269]_H",6_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
3963,Medium_sat,High_grade,3_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
3964,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
3965,Very_high_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
3966,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
3967,Very_low_sat,High_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
3968,Medium_sat,High_grade,5_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
3969,Medium_sat,Medium_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,2_SALARY
3970,Very_high_sat,High_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,0_SALARY
3971,Very_low_sat,Very_high_grade,6_NP,"[183,225]_H",5_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
3972,High_sat,High_grade,2_NP,"[226,247]_H",5_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
3973,Very_high_sat,High_grade,4_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,management_SALES,1_SALARY
3974,Very_high_sat,Medium_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,1_SALARY
3975,Very_low_sat,Low_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
3976,High_sat,High_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
3977,Medium_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3978,High_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3979,Very_low_sat,High_grade,2_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3980,Very_high_sat,High_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3981,High_sat,High_grade,4_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3982,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3983,Medium_sat,Medium_grade,5_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3984,Medium_sat,Very_high_grade,3_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3985,Medium_sat,Medium_grade,3_NP,"[119,140]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3986,Medium_sat,High_grade,3_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3987,Medium_sat,High_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3988,High_sat,Medium_grade,3_NP,"[140,161]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
3989,Very_high_sat,High_grade,3_NP,"[226,247]_H",6_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3990,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3991,Medium_sat,Medium_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3992,Medium_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
3993,High_sat,Medium_grade,4_NP,"[162,182]_H",4_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
3994,Medium_sat,Very_high_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
3995,Medium_sat,Low_grade,6_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
3996,Medium_sat,Very_high_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
3997,High_sat,High_grade,3_NP,"[183,225]_H",5_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
3998,High_sat,High_grade,4_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
3999,Medium_sat,Very_high_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4000,High_sat,Medium_grade,3_NP,"[119,140]_H",3_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4001,Very_low_sat,Very_high_grade,3_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4002,Low_sat,High_grade,4_NP,"[119,140]_H",4_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4003,Medium_sat,High_grade,5_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
4004,Medium_sat,High_grade,5_NP,"[183,225]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4005,Medium_sat,Low_grade,4_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,2_SALARY
4006,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4007,High_sat,High_grade,4_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4008,High_sat,Very_high_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4009,Very_low_sat,High_grade,4_NP,"[140,161]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4010,Medium_sat,High_grade,2_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4011,High_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4012,Medium_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4013,High_sat,Very_high_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4014,Very_high_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4015,Very_low_sat,High_grade,5_NP,"[248,269]_H",5_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4016,Very_high_sat,High_grade,3_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4017,High_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4018,High_sat,Very_high_grade,4_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4019,Very_high_sat,Low_grade,4_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4020,Very_high_sat,High_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4021,Very_high_sat,Low_grade,3_NP,"[80,118]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4022,High_sat,Medium_grade,3_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4023,Low_sat,Very_high_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4024,Low_sat,Low_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4025,Very_low_sat,Medium_grade,3_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4026,Very_high_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4027,Medium_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4028,High_sat,High_grade,3_NP,"[248,269]_H",4_T,1_ACC,0_L,0_PR,management_SALES,0_SALARY
4029,Medium_sat,High_grade,3_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
4030,Medium_sat,Medium_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
4031,Medium_sat,High_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,IT_SALES,0_SALARY
4032,Medium_sat,High_grade,4_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
4033,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
4034,Low_sat,High_grade,5_NP,"[119,140]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4035,Medium_sat,High_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4036,High_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4037,Very_high_sat,Medium_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4038,High_sat,High_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
4039,Very_high_sat,High_grade,4_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4040,Low_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4041,Low_sat,High_grade,3_NP,"[162,182]_H",6_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4042,High_sat,High_grade,3_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4043,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4044,Very_high_sat,High_grade,4_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,RandD_SALES,2_SALARY
4045,Very_high_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
4046,High_sat,Very_high_grade,4_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
4047,High_sat,High_grade,3_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,accounting_SALES,1_SALARY
4048,Medium_sat,Low_grade,3_NP,"[119,140]_H",3_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
4049,Very_high_sat,Medium_grade,3_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4050,Very_high_sat,Very_high_grade,3_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,management_SALES,0_SALARY
4051,Very_low_sat,High_grade,3_NP,"[183,225]_H",6_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
4052,Medium_sat,Very_high_grade,6_NP,"[162,182]_H",4_T,1_ACC,0_L,0_PR,marketing_SALES,0_SALARY
4053,Very_high_sat,High_grade,4_NP,"[140,161]_H",4_T,1_ACC,0_L,0_PR,marketing_SALES,0_SALARY
4054,Medium_sat,Medium_grade,4_NP,"[270,289]_H",5_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
4055,High_sat,High_grade,4_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
4056,Medium_sat,High_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4057,High_sat,Medium_grade,3_NP,"[226,247]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
4058,Very_high_sat,Low_grade,6_NP,"[248,269]_H",5_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4059,Medium_sat,Medium_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4060,Medium_sat,High_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4061,Medium_sat,Medium_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4062,High_sat,Medium_grade,2_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4063,Medium_sat,High_grade,5_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4064,Medium_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4065,Very_high_sat,Medium_grade,5_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4066,Very_high_sat,Medium_grade,5_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4067,Low_sat,High_grade,3_NP,"[119,140]_H",6_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4068,Medium_sat,Low_grade,2_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4069,Very_high_sat,High_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4070,Medium_sat,High_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
4071,High_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
4072,Very_high_sat,Low_grade,4_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
4073,Medium_sat,Medium_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
4074,High_sat,High_grade,5_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
4075,Very_low_sat,Medium_grade,4_NP,"[226,247]_H",4_T,1_ACC,0_L,0_PR,accounting_SALES,1_SALARY
4076,High_sat,High_grade,4_NP,"[248,269]_H",6_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4077,Medium_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4078,Very_high_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4079,Medium_sat,High_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
4080,Medium_sat,Medium_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4081,High_sat,Low_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4082,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
4083,Very_high_sat,High_grade,4_NP,"[119,140]_H",6_T,0_ACC,0_L,0_PR,technical_SALES,2_SALARY
4084,Medium_sat,Medium_grade,4_NP,"[226,247]_H",4_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
4085,Very_high_sat,Medium_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4086,Very_low_sat,High_grade,3_NP,"[226,247]_H",6_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4087,Medium_sat,High_grade,3_NP,"[140,161]_H",2_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
4088,High_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4089,Medium_sat,High_grade,4_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
4090,Very_low_sat,Low_grade,6_NP,"[270,289]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
4091,Medium_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4092,Medium_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4093,High_sat,High_grade,4_NP,"[248,269]_H",2_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
4094,Low_sat,High_grade,6_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4095,Very_high_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4096,Medium_sat,High_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
4097,Medium_sat,Very_high_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
4098,High_sat,Medium_grade,4_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
4099,Medium_sat,High_grade,4_NP,"[270,289]_H",2_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
4100,High_sat,High_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
4101,Very_high_sat,Very_high_grade,5_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
4102,Very_low_sat,Medium_grade,3_NP,"[140,161]_H",6_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
4103,Low_sat,Medium_grade,5_NP,"[248,269]_H",5_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
4104,Medium_sat,Low_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
4105,High_sat,High_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,management_SALES,1_SALARY
4106,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
4107,Medium_sat,High_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
4108,Medium_sat,Medium_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
4109,Very_high_sat,Low_grade,4_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
4110,High_sat,High_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
4111,Very_low_sat,Very_high_grade,6_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4112,Very_high_sat,Very_high_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4113,Medium_sat,Medium_grade,5_NP,"[140,161]_H",3_T,1_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4114,Very_low_sat,Very_high_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
4115,Very_high_sat,High_grade,5_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
4116,Very_low_sat,Low_grade,4_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4117,Medium_sat,High_grade,4_NP,"[248,269]_H",6_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4118,Medium_sat,Medium_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4119,High_sat,Medium_grade,4_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4120,Very_high_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4121,Very_low_sat,Low_grade,5_NP,"[119,140]_H",3_T,1_ACC,0_L,0_PR,RandD_SALES,1_SALARY
4122,Very_high_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,2_SALARY
4123,Medium_sat,Medium_grade,3_NP,"[119,140]_H",4_T,1_ACC,0_L,0_PR,sales_SALES,2_SALARY
4124,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,accounting_SALES,2_SALARY
